campaign_id,campaign_name,advertiser_id,agency_id,platform_id,segment_id,status,start_date,end_date,target_impressions,cpm_usd
CMP-1251,Gatorade — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-171,AGN-012,PLT-015,SEG-117,Completed,2024-04-22,2024-06-24,37040375,17.13
CMP-1252,State Farm — Eurosport International — Males 18–34 Q2 Package,ADV-172,AGN-014,PLT-020,SEG-004,Completed,2024-04-23,2024-06-23,17829112,27.08
CMP-1253,Progressive — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-173,AGN-016,PLT-005,SEG-011,Completed,2024-04-24,2024-06-22,19951793,18.27
CMP-1254,Allstate — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-174,AGN-018,PLT-010,SEG-018,Completed,2024-04-25,2024-06-21,24849562,37.35
CMP-1255,Capital One — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-175,AGN-020,PLT-015,SEG-025,Completed,2024-04-26,2024-06-20,2199991,32.81
CMP-1256,Chase — Eurosport International — Young Adults 18–29 Q2 Package,ADV-176,AGN-022,PLT-020,SEG-032,Completed,2024-04-27,2024-06-19,9673961,39.3
CMP-1257,American Express — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-177,AGN-024,PLT-005,SEG-039,Completed,2024-04-28,2024-06-18,10534467,16.29
CMP-1258,Visa — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-178,AGN-026,PLT-010,SEG-046,Completed,2024-04-29,2024-06-17,31607410,23.09
CMP-1259,Mastercard — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-179,AGN-028,PLT-015,SEG-053,Completed,2024-04-30,2024-06-16,17662297,38.21
CMP-1260,Target — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-180,AGN-030,PLT-020,SEG-060,Completed,2024-04-01,2024-06-30,22894346,28.78
CMP-1261,Coca-Cola — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-001,AGN-002,PLT-005,SEG-067,Completed,2024-04-02,2024-06-29,17995952,35.82
CMP-1262,Samsung — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-002,AGN-004,PLT-010,SEG-074,Completed,2024-04-03,2024-06-28,21017655,26.95
CMP-1263,Geico — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-003,AGN-006,PLT-015,SEG-081,Completed,2024-04-04,2024-06-27,22677414,31.84
CMP-1264,Nike — Eurosport International — Males 18–34 Q2 Package,ADV-004,AGN-008,PLT-020,SEG-088,Completed,2024-04-05,2024-06-26,7352512,30.03
CMP-1265,Apple — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-005,AGN-010,PLT-005,SEG-095,Completed,2024-04-06,2024-06-25,39890523,21.59
CMP-1266,Toyota — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-006,AGN-012,PLT-010,SEG-102,Completed,2024-04-07,2024-06-24,26199846,30.62
CMP-1267,McDonald's — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-007,AGN-014,PLT-015,SEG-109,Completed,2024-04-08,2024-06-23,14765501,34.07
CMP-1268,Verizon — Eurosport International — Young Adults 18–29 Q2 Package,ADV-008,AGN-016,PLT-020,SEG-116,Completed,2024-04-09,2024-06-22,13129289,29.9
CMP-1269,Amazon — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-009,AGN-018,PLT-005,SEG-003,Completed,2024-04-10,2024-06-21,38244471,14.6
CMP-1270,Microsoft — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-010,AGN-020,PLT-010,SEG-010,Completed,2024-04-11,2024-06-20,5046048,34.75
CMP-1271,Procter & Gamble — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-011,AGN-022,PLT-015,SEG-017,Completed,2024-04-12,2024-06-19,15002458,33.34
CMP-1272,Unilever — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-012,AGN-024,PLT-020,SEG-024,Completed,2024-04-13,2024-06-18,8121141,30.97
CMP-1273,AT&T — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-013,AGN-026,PLT-005,SEG-031,Completed,2024-04-14,2024-06-17,39294583,25.3
CMP-1274,T-Mobile — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-014,AGN-028,PLT-010,SEG-038,Completed,2024-04-15,2024-06-16,2745913,31.64
CMP-1275,Ford — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-015,AGN-030,PLT-015,SEG-045,Completed,2024-04-16,2024-06-30,32042520,22.93
CMP-1276,Chevrolet — Eurosport International — Males 18–34 Q2 Package,ADV-016,AGN-002,PLT-020,SEG-052,Completed,2024-04-17,2024-06-29,29723144,27.32
CMP-1277,BMW — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-017,AGN-004,PLT-005,SEG-059,Completed,2024-04-18,2024-06-28,23200382,26.82
CMP-1278,Audi — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-018,AGN-006,PLT-010,SEG-066,Completed,2024-04-19,2024-06-27,29316792,13.57
CMP-1279,Budweiser — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-019,AGN-008,PLT-015,SEG-073,Completed,2024-04-20,2024-06-26,9620571,41.31
CMP-1280,Pepsi — Eurosport International — Young Adults 18–29 Q2 Package,ADV-020,AGN-010,PLT-020,SEG-080,Completed,2024-04-21,2024-06-25,39214060,18.53
CMP-1281,Gatorade — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-021,AGN-012,PLT-005,SEG-087,Completed,2024-04-22,2024-06-24,33765458,24.18
CMP-1282,State Farm — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-022,AGN-014,PLT-010,SEG-094,Completed,2024-04-23,2024-06-23,11755904,22.25
CMP-1283,Progressive — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-023,AGN-016,PLT-015,SEG-101,Completed,2024-04-24,2024-06-22,39413189,36.28
CMP-1284,Allstate — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-024,AGN-018,PLT-020,SEG-108,Completed,2024-04-25,2024-06-21,14391842,35.92
CMP-1285,Capital One — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-025,AGN-020,PLT-005,SEG-115,Completed,2024-04-26,2024-06-20,33749764,21.78
CMP-1286,Chase — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-026,AGN-022,PLT-010,SEG-002,Completed,2024-04-27,2024-06-19,17874761,25.62
CMP-1287,American Express — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-027,AGN-024,PLT-015,SEG-009,Completed,2024-04-28,2024-06-18,33591536,17.77
CMP-1288,Visa — Eurosport International — Males 18–34 Q2 Package,ADV-028,AGN-026,PLT-020,SEG-016,Completed,2024-04-29,2024-06-17,35602371,12.24
CMP-1289,Mastercard — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-029,AGN-028,PLT-005,SEG-023,Completed,2024-04-30,2024-06-16,5218025,28.13
CMP-1290,Target — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-030,AGN-030,PLT-010,SEG-030,Completed,2024-04-01,2024-06-30,12511224,25.39
CMP-1291,Walmart — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-031,AGN-002,PLT-015,SEG-037,Completed,2024-04-02,2024-06-29,17183171,15.95
CMP-1292,Home Depot — Eurosport International — Young Adults 18–29 Q2 Package,ADV-032,AGN-004,PLT-020,SEG-044,Completed,2024-04-03,2024-06-28,20373725,36.61
CMP-1293,Lowe's — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-033,AGN-006,PLT-005,SEG-051,Completed,2024-04-04,2024-06-27,23955427,16.77
CMP-1294,Best Buy — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-034,AGN-008,PLT-010,SEG-058,Completed,2024-04-05,2024-06-26,21785626,41.19
CMP-1295,Expedia — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-035,AGN-010,PLT-015,SEG-065,Completed,2024-04-06,2024-06-25,30266729,31.05
CMP-1296,Booking.com — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-036,AGN-012,PLT-020,SEG-072,Completed,2024-04-07,2024-06-24,2753250,20.0
CMP-1297,Delta Air Lines — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-037,AGN-014,PLT-005,SEG-079,Completed,2024-04-08,2024-06-23,10015254,13.38
CMP-1298,American Airlines — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-038,AGN-016,PLT-010,SEG-086,Completed,2024-04-09,2024-06-22,8880563,26.69
CMP-1299,Marriott — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-039,AGN-018,PLT-015,SEG-093,Completed,2024-04-10,2024-06-21,29199034,14.67
CMP-1300,Hilton — Eurosport International — Males 18–34 Q2 Package,ADV-040,AGN-020,PLT-020,SEG-100,Completed,2024-04-11,2024-06-20,11140755,17.04
CMP-1301,Subway — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-041,AGN-022,PLT-005,SEG-107,Completed,2024-04-12,2024-06-19,8876091,40.91
CMP-1302,Domino's — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-042,AGN-024,PLT-010,SEG-114,Completed,2024-04-13,2024-06-18,12076191,38.84
CMP-1303,KFC — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-043,AGN-026,PLT-015,SEG-001,Completed,2024-04-14,2024-06-17,28582571,41.74
CMP-1304,Burger King — Eurosport International — Young Adults 18–29 Q2 Package,ADV-044,AGN-028,PLT-020,SEG-008,Completed,2024-04-15,2024-06-16,24714051,26.53
CMP-1305,Starbucks — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-045,AGN-030,PLT-005,SEG-015,Completed,2024-04-16,2024-06-30,32005946,34.22
CMP-1306,Dunkin' — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-046,AGN-002,PLT-010,SEG-022,Completed,2024-04-17,2024-06-29,26073264,31.83
CMP-1307,Spotify — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-047,AGN-004,PLT-015,SEG-029,Completed,2024-04-18,2024-06-28,12344130,40.75
CMP-1308,YouTube Premium — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-048,AGN-006,PLT-020,SEG-036,Completed,2024-04-19,2024-06-27,3413396,22.91
CMP-1309,Uber — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-049,AGN-008,PLT-005,SEG-043,Completed,2024-04-20,2024-06-26,7893468,27.75
CMP-1310,Lyft — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-050,AGN-010,PLT-010,SEG-050,Completed,2024-04-21,2024-06-25,36111817,34.22
CMP-1311,Coca-Cola — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-051,AGN-012,PLT-015,SEG-057,Completed,2024-04-22,2024-06-24,38204034,35.4
CMP-1312,Samsung — Eurosport International — Males 18–34 Q2 Package,ADV-052,AGN-014,PLT-020,SEG-064,Completed,2024-04-23,2024-06-23,15043250,27.58
CMP-1313,Geico — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-053,AGN-016,PLT-005,SEG-071,Completed,2024-04-24,2024-06-22,12579447,29.63
CMP-1314,Nike — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-054,AGN-018,PLT-010,SEG-078,Completed,2024-04-25,2024-06-21,3962253,41.13
CMP-1315,Apple — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-055,AGN-020,PLT-015,SEG-085,Completed,2024-04-26,2024-06-20,31989394,26.27
CMP-1316,Toyota — Eurosport International — Young Adults 18–29 Q2 Package,ADV-056,AGN-022,PLT-020,SEG-092,Completed,2024-04-27,2024-06-19,8419973,18.71
CMP-1317,McDonald's — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-057,AGN-024,PLT-005,SEG-099,Completed,2024-04-28,2024-06-18,7767779,25.45
CMP-1318,Verizon — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-058,AGN-026,PLT-010,SEG-106,Completed,2024-04-29,2024-06-17,35479193,12.86
CMP-1319,Amazon — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-059,AGN-028,PLT-015,SEG-113,Completed,2024-04-30,2024-06-16,28090772,13.41
CMP-1320,Microsoft — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-060,AGN-030,PLT-020,SEG-120,Completed,2024-04-01,2024-06-30,28492533,29.87
CMP-1321,Procter & Gamble — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-061,AGN-002,PLT-005,SEG-007,Completed,2024-04-02,2024-06-29,34409330,41.13
CMP-1322,Unilever — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-062,AGN-004,PLT-010,SEG-014,Completed,2024-04-03,2024-06-28,22427066,39.16
CMP-1323,AT&T — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-063,AGN-006,PLT-015,SEG-021,Completed,2024-04-04,2024-06-27,32134020,29.84
CMP-1324,T-Mobile — Eurosport International — Males 18–34 Q2 Package,ADV-064,AGN-008,PLT-020,SEG-028,Completed,2024-04-05,2024-06-26,36308103,19.22
CMP-1325,Ford — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-065,AGN-010,PLT-005,SEG-035,Completed,2024-04-06,2024-06-25,30928142,27.13
CMP-1326,Chevrolet — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-066,AGN-012,PLT-010,SEG-042,Completed,2024-04-07,2024-06-24,9980762,25.99
CMP-1327,BMW — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-067,AGN-014,PLT-015,SEG-049,Completed,2024-04-08,2024-06-23,32483861,33.23
CMP-1328,Audi — Eurosport International — Young Adults 18–29 Q2 Package,ADV-068,AGN-016,PLT-020,SEG-056,Completed,2024-04-09,2024-06-22,6192339,17.68
CMP-1329,Budweiser — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-069,AGN-018,PLT-005,SEG-063,Completed,2024-04-10,2024-06-21,21402409,38.47
CMP-1330,Pepsi — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-070,AGN-020,PLT-010,SEG-070,Completed,2024-04-11,2024-06-20,14829955,23.67
CMP-1331,Gatorade — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-071,AGN-022,PLT-015,SEG-077,Completed,2024-04-12,2024-06-19,30077044,40.75
CMP-1332,State Farm — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-072,AGN-024,PLT-020,SEG-084,Completed,2024-04-13,2024-06-18,27423071,13.3
CMP-1333,Progressive — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-073,AGN-026,PLT-005,SEG-091,Completed,2024-04-14,2024-06-17,31249075,32.17
CMP-1334,Allstate — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-074,AGN-028,PLT-010,SEG-098,Completed,2024-04-15,2024-06-16,18606398,40.12
CMP-1335,Capital One — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-075,AGN-030,PLT-015,SEG-105,Completed,2024-04-16,2024-06-30,24426108,20.0
CMP-1336,Chase — Eurosport International — Males 18–34 Q2 Package,ADV-076,AGN-002,PLT-020,SEG-112,Completed,2024-04-17,2024-06-29,32802478,20.34
CMP-1337,American Express — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-077,AGN-004,PLT-005,SEG-119,Completed,2024-04-18,2024-06-28,24101250,41.74
CMP-1338,Visa — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-078,AGN-006,PLT-010,SEG-006,Completed,2024-04-19,2024-06-27,35053184,26.28
CMP-1339,Mastercard — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-079,AGN-008,PLT-015,SEG-013,Completed,2024-04-20,2024-06-26,14592306,18.54
CMP-1340,Target — Eurosport International — Young Adults 18–29 Q2 Package,ADV-080,AGN-010,PLT-020,SEG-020,Completed,2024-04-21,2024-06-25,14601657,25.76
CMP-1341,Walmart — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-081,AGN-012,PLT-005,SEG-027,Completed,2024-04-22,2024-06-24,17645937,24.66
CMP-1342,Home Depot — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-082,AGN-014,PLT-010,SEG-034,Completed,2024-04-23,2024-06-23,28116583,32.58
CMP-1343,Lowe's — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-083,AGN-016,PLT-015,SEG-041,Completed,2024-04-24,2024-06-22,14691407,12.41
CMP-1344,Best Buy — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-084,AGN-018,PLT-020,SEG-048,Completed,2024-04-25,2024-06-21,22481559,19.71
CMP-1345,Expedia — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-085,AGN-020,PLT-005,SEG-055,Completed,2024-04-26,2024-06-20,8363140,28.76
CMP-1346,Booking.com — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-086,AGN-022,PLT-010,SEG-062,Completed,2024-04-27,2024-06-19,8177558,15.62
CMP-1347,Delta Air Lines — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-087,AGN-024,PLT-015,SEG-069,Completed,2024-04-28,2024-06-18,35967868,36.57
CMP-1348,American Airlines — Eurosport International — Males 18–34 Q2 Package,ADV-088,AGN-026,PLT-020,SEG-076,Completed,2024-04-29,2024-06-17,17768142,18.33
CMP-1349,Marriott — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-089,AGN-028,PLT-005,SEG-083,Completed,2024-04-30,2024-06-16,33970333,28.07
CMP-1350,Hilton — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-090,AGN-030,PLT-010,SEG-090,Completed,2024-04-01,2024-06-30,5508329,21.57
CMP-1351,Subway — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-091,AGN-002,PLT-015,SEG-097,Completed,2024-04-02,2024-06-29,2506729,32.01
CMP-1352,Domino's — Eurosport International — Young Adults 18–29 Q2 Package,ADV-092,AGN-004,PLT-020,SEG-104,Completed,2024-04-03,2024-06-28,22796223,29.28
CMP-1353,KFC — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-093,AGN-006,PLT-005,SEG-111,Completed,2024-04-04,2024-06-27,26997815,18.51
CMP-1354,Burger King — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-094,AGN-008,PLT-010,SEG-118,Completed,2024-04-05,2024-06-26,8928084,24.45
CMP-1355,Starbucks — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-095,AGN-010,PLT-015,SEG-005,Completed,2024-04-06,2024-06-25,35818312,26.44
CMP-1356,Dunkin' — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-096,AGN-012,PLT-020,SEG-012,Completed,2024-04-07,2024-06-24,33343147,27.06
CMP-1357,Spotify — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-097,AGN-014,PLT-005,SEG-019,Completed,2024-04-08,2024-06-23,21284366,19.86
CMP-1358,YouTube Premium — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-098,AGN-016,PLT-010,SEG-026,Completed,2024-04-09,2024-06-22,15458729,41.58
CMP-1359,Uber — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-099,AGN-018,PLT-015,SEG-033,Completed,2024-04-10,2024-06-21,7647262,25.63
CMP-1360,Lyft — Eurosport International — Males 18–34 Q2 Package,ADV-100,AGN-020,PLT-020,SEG-040,Completed,2024-04-11,2024-06-20,30172118,34.69
CMP-1361,Coca-Cola — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-101,AGN-022,PLT-005,SEG-047,Completed,2024-04-12,2024-06-19,25569383,14.69
CMP-1362,Samsung — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-102,AGN-024,PLT-010,SEG-054,Completed,2024-04-13,2024-06-18,14556709,38.58
CMP-1363,Geico — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-103,AGN-026,PLT-015,SEG-061,Completed,2024-04-14,2024-06-17,35320573,32.56
CMP-1364,Nike — Eurosport International — Young Adults 18–29 Q2 Package,ADV-104,AGN-028,PLT-020,SEG-068,Completed,2024-04-15,2024-06-16,27093719,22.49
CMP-1365,Apple — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-105,AGN-030,PLT-005,SEG-075,Completed,2024-04-16,2024-06-30,23653755,33.78
CMP-1366,Toyota — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-106,AGN-002,PLT-010,SEG-082,Completed,2024-04-17,2024-06-29,30789862,21.77
CMP-1367,McDonald's — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-107,AGN-004,PLT-015,SEG-089,Completed,2024-04-18,2024-06-28,31508509,21.3
CMP-1368,Verizon — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-108,AGN-006,PLT-020,SEG-096,Completed,2024-04-19,2024-06-27,35448950,15.86
CMP-1369,Amazon — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-109,AGN-008,PLT-005,SEG-103,Completed,2024-04-20,2024-06-26,29870149,37.08
CMP-1370,Microsoft — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-110,AGN-010,PLT-010,SEG-110,Completed,2024-04-21,2024-06-25,5473418,40.35
CMP-1371,Procter & Gamble — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-111,AGN-012,PLT-015,SEG-117,Completed,2024-04-22,2024-06-24,11360503,13.77
CMP-1372,Unilever — Eurosport International — Males 18–34 Q2 Package,ADV-112,AGN-014,PLT-020,SEG-004,Completed,2024-04-23,2024-06-23,13788659,23.67
CMP-1373,AT&T — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-113,AGN-016,PLT-005,SEG-011,Completed,2024-04-24,2024-06-22,14458315,25.28
CMP-1374,T-Mobile — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-114,AGN-018,PLT-010,SEG-018,Completed,2024-04-25,2024-06-21,33019189,18.25
CMP-1375,Ford — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-115,AGN-020,PLT-015,SEG-025,Completed,2024-04-26,2024-06-20,31980030,31.7
CMP-1376,Chevrolet — Eurosport International — Young Adults 18–29 Q2 Package,ADV-116,AGN-022,PLT-020,SEG-032,Completed,2024-04-27,2024-06-19,28315792,39.03
